path,annotation
audio/train_00916.wav,SHE SPENT TWO HOURS CLEANING HER APARTMENT
audio/train_00917.wav,THEY HAD TO CLIMB FIVE FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_00918.wav,THE MAGNIFICENT SEVEN IS A CLASSIC WESTERN MOVIE
audio/train_00919.wav,THEY HAD ZERO TOLERANCE FOR BULLYING IN THEIR SCHOOL
audio/train_00920.wav,SHE HAD TO WEAR FOUR LAYERS OF CLOTHING TO STAY WARM IN THE WINTER
audio/train_00921.wav,SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_00922.wav,THERE IS ONLY ONE WAY TO SUCCESS AND THAT IS HARD WORK AND DETERMINATION
audio/train_00923.wav,HE BOUGHT A NINE VOLT BATTERY FOR HIS TORCH LIGHT
audio/train_00924.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_00925.wav,WAS TORN BETWEEN TWO DIFFERENT CAREER PATHS
audio/train_00926.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_00927.wav,THEY SAY ONE SHOULD ALWAYS FOLLOW THEIR DREAMS
audio/train_00928.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_00929.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_00930.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_00931.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_00932.wav,AFTER THREE HOURS OF DRIVING THEY FINALLY ARRIVED AT THEIR DESTINATION
audio/train_00933.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_00934.wav,THE PLANT NEEDED TO BE WATERED EVERY THREE DAYS
audio/train_00935.wav,THEY SAW SEVEN SHOOTING STARS IN ONE NIGHT
audio/train_00936.wav,WE HAVE NINE PLAYERS IN OUR TEAM
audio/train_00937.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_00938.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_00939.wav,THE BOOK HAS TWO DIFFERENT ENDINGS
audio/train_00940.wav,THEY WERE ABLE TO ESCAPE THE ROOM WITH ZERO MINUTES TO SPARE
audio/train_00941.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_00942.wav,THEY TOOK A NINE HOUR FLIGHT TO GET TO LONDON
audio/train_00943.wav,THEY DECIDED TO ADOPT TWO KITTENS FROM THE ANIMAL SHELTER
audio/train_00944.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_00945.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_00946.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_00947.wav,IT TOOK THEM EIGHT ATTEMPTS TO FINALLY SOLVE THE COMPLEX PUZZLE
audio/train_00948.wav,SHE WON SIX AWARDS FOR HER ACADEMIC ACHIEVEMENTS
audio/train_00949.wav,HE WON FIVE CONSECUTIVE MATCHES IN THE TENNIS TOURNAMENT
audio/train_00950.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_00951.wav,NEED TO LEAVE FOR THE TRAIN STATION IN FOUR HOURS
audio/train_00952.wav,THEY DECIDED TO CUT OUT ALL PROCESSED FOODS AND EAT A ZERO ADDITIVE DIET
audio/train_00953.wav,SHE HAD SIX DIFFERENT MUSICAL INSTRUMENTS TO PLAY WITH
audio/train_00954.wav,THEY WERE ONLY EIGHT POUNDS AWAY FROM THEIR GOAL WEIGHT
audio/train_00955.wav,THEY HAD TO MAKE EIGHT DIFFERENT STOPS ON THEIR ROAD TRIP
audio/train_00956.wav,THEY HAD SEVEN GUESTS AT THE DINNER PARTY
audio/train_00957.wav,ONE CANNOT ACHIEVE GREATNESS WITHOUT HARD WORK AND DEDICATION
audio/train_00958.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_00959.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_00960.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_00961.wav,THE TEAM HAD BEEN TRAINING FOR EIGHT HOURS STRAIGHT
audio/train_00962.wav,IT WOULD TAKE ONE DAY TO DRIVE TO HER DESTINATION
audio/train_00963.wav,THE PROJECT WILL TAKE TWO MONTHS TO COMPLETE
audio/train_00964.wav,SHE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_00965.wav,THEY PLANTED SIX APPLE TREES IN THEIR GARDEN
audio/train_00966.wav,IT TOOK ONE MINUTE FOR THE TEAM TO MAKE THEIR DECISION
audio/train_00967.wav,WE DROVE FOR FIVE HOURS STRAIGHT TO GET TO OUR DESTINATION
audio/train_00968.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_00969.wav,WE ONLY NEED ONE MORE PERSON TO COMPLETE THE TEAM
audio/train_00970.wav,SHE BOUGHT A SET OF FIVE CANDLES WITH DIFFERENT SCENTS
audio/train_00971.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_00972.wav,THEY CAUGHT SIX FISH IN THE RIVER
audio/train_00973.wav,HE ALWAYS ORDERS A NINE INCH PIZZA WHEN HE IS HUNGRY
audio/train_00974.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_00975.wav,SHE NEEDS TO TAKE TWO PILLS EVERY MORNING FOR HER HEALTH
audio/train_00976.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_00977.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_00978.wav,THE CHEF USED EIGHT DIFFERENT SPICES TO CREATE THAT DISH
audio/train_00979.wav,SHE HAD TO STUDY SIX DIFFERENT SUBJECTS FOR HER UPCOMING EXAMS
audio/train_00980.wav,SHE BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_00981.wav,HE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_00982.wav,THEY HAD TO CANCEL THE EVENT DUE TO ZERO TICKET SALES
audio/train_00983.wav,SHE WAS EIGHT YEARS OLD WHEN SHE FIRST DISCOVERED HER LOVE FOR MUSIC
audio/train_00984.wav,SHE WORKED NINE HOURS A DAY
audio/train_00985.wav,THEY HAD TO ATTEND THREE DIFFERENT WEDDINGS IN THE SAME MONTH
audio/train_00986.wav,THEY WAITED FOR THREE HOURS IN THE QUEUE TO GET TICKETS FOR THE CONCERT
audio/train_00987.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_00988.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_00989.wav,HE HAD TO ATTEND SIX DIFFERENT JOB INTERVIEWS
audio/train_00990.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_00991.wav,THEY WERE ONLY EIGHT POUNDS AWAY FROM THEIR GOAL WEIGHT
audio/train_00992.wav,THEY WERE ONLY EIGHT SECONDS AWAY FROM BEATING THE WORLD RECORD
audio/train_00993.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_00994.wav,THEY WERE ABLE TO CATCH SEVEN FISH IN THE LAKE
audio/train_00995.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_00996.wav,BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_00997.wav,THE TEAM WAS SPLIT INTO TWO GROUPS FOR THE CHALLENGE
audio/train_00998.wav,SHE IS ONE OF THE MOST GENEROUS PEOPLE I HAVE EVER MET
audio/train_00999.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_01000.wav,THEY STAYED IN THE HOTEL ROOM FOR SEVEN NIGHTS
audio/train_01001.wav,THEY WERE ONLY EIGHT PAGES AWAY FROM FINISHING THE BOOK
audio/train_01002.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_01003.wav,THEY GOT A SCORE OF ZERO FOR NOT FOLLOWING THE INSTRUCTIONS
audio/train_01004.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_01005.wav,THE BOOK HAS TWO DIFFERENT ENDINGS
audio/train_01006.wav,HE HAD TO ATTEND SIX DIFFERENT JOB INTERVIEWS
audio/train_01007.wav,SHE FOUND THREE SEASHELLS ON THE BEACH
audio/train_01008.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_01009.wav,HE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_01010.wav,SHE WAS EMBARRASSED TO RECEIVE ZERO VOTES IN THE SCHOOL ELECTION
audio/train_01011.wav,WE SAW NINE DIFFERENT SPECIES OF BIRDS DURING OUR HIKE
audio/train_01012.wav,AN OCTOPUS HAVE EIGHT TENTACLES
audio/train_01013.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_01014.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_01015.wav,HE HAD TO PAY FOUR TIMES THE NORMAL PRICE FOR THE CONCERT TICKETS
audio/train_01016.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_01017.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_01018.wav,SHE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01019.wav,FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_01020.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_01021.wav,IT WOULD TAKE ONE DAY TO DRIVE TO HER DESTINATION
audio/train_01022.wav,THE CHEF USED EIGHT DIFFERENT SPICES TO CREATE THAT DISH
audio/train_01023.wav,THEY TOOK A NINE HOUR FLIGHT TO GET TO LONDON
audio/train_01024.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_01025.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_01026.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_01027.wav,HE BOUGHT A NINE VOLT BATTERY FOR HIS TORCH LIGHT
audio/train_01028.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_01029.wav,JOHN HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_01030.wav,THEY ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_01031.wav,SHE HAD TO WORK EIGHT HOUR SHIFTS AT THE HOSPITAL
audio/train_01032.wav,SHE HAD TO WORK EIGHT HOUR SHIFTS AT THE HOSPITAL
audio/train_01033.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_01034.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_01035.wav,HE RECEIVED SIX NAME CARDS IN THE COMPANY EVENT TODAY
audio/train_01036.wav,THEY HAD TO CANCEL THE EVENT DUE TO ZERO TICKET SALES
audio/train_01037.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01038.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_01039.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01040.wav,HE WON NINE MATCHES IN A ROW
audio/train_01041.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_01042.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_01043.wav,SHE NEEDS TO TAKE TWO PILLS EVERY MORNING FOR HER HEALTH
audio/train_01044.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_01045.wav,THE TEAM HAD ZERO CHANCE OF WINNING THE GAME
audio/train_01046.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_01047.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_01048.wav,THEY HAD TO WALK SIX MILES TO GET TO THE NEAREST TOWN
audio/train_01049.wav,SHE DECIDED TO GO ON A ZERO SUGAR DIET TO IMPROVE HER HEALTH
audio/train_01050.wav,SHE RECEIVED FIVE DIFFERENT JOB OFFERS AFTER GRADUATING FROM COLLEGE
audio/train_01051.wav,SHE IS ONE OF THE MOST GENEROUS PEOPLE I HAVE EVER MET
audio/train_01052.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_01053.wav,SHE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01054.wav,THE HOTEL ROOM HAS FOUR PILLOWS ON EACH BED
audio/train_01055.wav,THERE ARE FOUR SEASONS IN A YEAR
audio/train_01056.wav,THE MOVIE RECEIVED FIVE STARS FROM THE CRITICS
audio/train_01057.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_01058.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_01059.wav,ONLY HAD FIVE DOLLARS LEFT IN HER WALLET
audio/train_01060.wav,WE SHOULD MAKE THE MOST OF IT AS WE ONLY HAVE ONE LIFE TO LIVE
audio/train_01061.wav,SHE IS THE ONLY ONE WHO UNDERSTANDS THE SITUATION
audio/train_01062.wav,HE HAD TO GIVE A SPEECH IN FRONT OF FIVE HUNDRED PEOPLE
audio/train_01063.wav,THEY FOUND A NINE LETTER WORD IN THE CROSSWORD PUZZLE
audio/train_01064.wav,THEY HAD TO CLIMB FOUR FLIGHTS OF STAIRS TO REACH THE TOP
audio/train_01065.wav,SHE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_01066.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_01067.wav,SHE HAD TO WAIT FOR THREE HOURS AT THE AIRPORT DUE TO A DELAYED FLIGHT
audio/train_01068.wav,SHE WON SIX AWARDS FOR HER ACADEMIC ACHIEVEMENTS
audio/train_01069.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_01070.wav,SHE HAD SIX DIFFERENT MUSICAL INSTRUMENTS TO PLAY WITH
audio/train_01071.wav,HE IS ONE OF THE MOST INSPIRING TEACHERS IN THE SCHOOL
audio/train_01072.wav,THE TEAM WENT ON A TWO DAY RETREAT TO PITCH A TENT
audio/train_01073.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_01074.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_01075.wav,FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_01076.wav,THEY WERE ONLY EIGHT PAGES AWAY FROM FINISHING THE BOOK
audio/train_01077.wav,THERE WERE FOUR OPTIONS TO CHOOSE FROM
audio/train_01078.wav,SHE WON SIX AWARDS FOR HER ACADEMIC ACHIEVEMENTS
audio/train_01079.wav,THEY SAY ONE SHOULD ALWAYS FOLLOW THEIR DREAMS
audio/train_01080.wav,HE HELD UP THREE FINGERS TO INDICATE HOW MANY CUPCAKES HE WANTED
audio/train_01081.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_01082.wav,THEY CAUGHT SIX FISH IN THE RIVER
audio/train_01083.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_01084.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_01085.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_01086.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_01087.wav,WE DROVE FOR FIVE HOURS STRAIGHT TO GET TO OUR DESTINATION
audio/train_01088.wav,SHE HAD TO WAIT FOR THREE HOURS AT THE AIRPORT DUE TO A DELAYED FLIGHT
audio/train_01089.wav,THE MOVIE WAS DIVIDED INTO FOUR PARTS
audio/train_01090.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_01091.wav,THE COMPUTER PROGRAM TOOK EIGHT HOURS TO RUN
audio/train_01092.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_01093.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_01094.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_01095.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01096.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_01097.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_01098.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_01099.wav,THE BOOK HAS TWO DIFFERENT ENDINGS
audio/train_01100.wav,THEY GOT A SCORE OF ZERO FOR NOT FOLLOWING THE INSTRUCTIONS
audio/train_01101.wav,THEY TOOK A TWO HOUR TRAIN RIDE TO GET TO THE BEACH
audio/train_01102.wav,HE WAS ABLE TO SOLVE THE PUZZLE IN JUST FIVE MOVES
audio/train_01103.wav,SHE WAS EMBARRASSED TO RECEIVE ZERO VOTES IN THE SCHOOL ELECTION
audio/train_01104.wav,SHE DECIDED TO GO ON A ZERO SUGAR DIET TO IMPROVE HER HEALTH
audio/train_01105.wav,BOUGHT A SET OF FIVE CANDLES WITH DIFFERENT SCENTS
audio/train_01106.wav,THEY FOUND ZERO ERRORS IN OUR CALCULATIONS
audio/train_01107.wav,THE BUS ARRIVES EVERY TWO HOURS AT THIS STATION
audio/train_01108.wav,THEY NEEDED THREE MORE PLAYERS TO FORM A FULL TEAM
audio/train_01109.wav,THE BUILDING HAD FOUR ENTRANCES
audio/train_01110.wav,THE GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_01111.wav,THEY NEEDED TO ORDER TWO MORE BOXES OF PAPER FOR THE OFFICE
audio/train_01112.wav,AN OCTOPUS HAVE EIGHT TENTACLES
audio/train_01113.wav,THEY WERE ABLE TO COMPLETE THE MARATHON IN JUST SEVEN HOURS
audio/train_01114.wav,THEY HAD TO CLIMB FOUR FLIGHTS OF STAIRS TO REACH THE TOP
audio/train_01115.wav,SHE IS ONE OF THE MOST INSPIRING AUTHORS OF OUR TIME
audio/train_01116.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_01117.wav,THEY HAD SEVEN SIBLINGS IN THEIR FAMILY
audio/train_01118.wav,SHE FOUND THREE SEASHELLS ON THE BEACH
audio/train_01119.wav,THE COMPUTER PROGRAM TOOK EIGHT HOURS TO RUN
audio/train_01120.wav,HE HAD TO ATTEND SIX DIFFERENT JOB INTERVIEWS
audio/train_01121.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_01122.wav,THERE ARE FOUR SEASONS IN A YEAR
audio/train_01123.wav,THEY SPENT SIX MONTHS RENOVATING THEIR HOUSE
audio/train_01124.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_01125.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_01126.wav,THE MOVIE WAS DIVIDED INTO FOUR PARTS
audio/train_01127.wav,THEY HAD TO ATTEND THREE DIFFERENT WEDDINGS IN THE SAME MONTH
audio/train_01128.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_01129.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_01130.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_01131.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_01132.wav,HE HAS EIGHT SIBLINGS AND HE IS THE ELDEST
audio/train_01133.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_01134.wav,SHE ONLY HAD TWO HOURS TO FINISH HER WORK
audio/train_01135.wav,THEY DECIDED TO ADOPT TWO KITTENS FROM THE ANIMAL SHELTER
audio/train_01136.wav,THEY WAITED IN LINE FOR FIVE HOURS TO GET TICKETS TO THE CONCERT
audio/train_01137.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_01138.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_01139.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_01140.wav,SHE IS ONE OF THE MOST INSPIRING AUTHORS OF OUR TIME
audio/train_01141.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_01142.wav,HE ALWAYS ORDERS A NINE INCH PIZZA WHEN HE IS HUNGRY
audio/train_01143.wav,THE BOOK IS DIVIDED INTO FIVE CHAPTERS EACH WITH A DIFFERENT THEME
audio/train_01144.wav,WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01145.wav,THEY WAITED FOR THREE HOURS IN THE QUEUE TO GET TICKETS FOR THE CONCERT
audio/train_01146.wav,SHE HAD EIGHT DIFFERENT OUTFITS FOR THE PHOTOSHOOT
audio/train_01147.wav,THEY WERE ONLY EIGHT SECONDS AWAY FROM BEATING THE WORLD RECORD
audio/train_01148.wav,SHE WON SIX AWARDS FOR HER ARTWORK
audio/train_01149.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01150.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_01151.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_01152.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_01153.wav,THE TEAM HAD ZERO CHANCE OF WINNING THE GAME
audio/train_01154.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_01155.wav,HAD TO STUDY SIX DIFFERENT SUBJECTS FOR HER UPCOMING EXAMS
audio/train_01156.wav,HE HAD ZERO PATIENCE FOR PEOPLE WHO WERE INCOMPETENT AT THEIR JOBS
audio/train_01157.wav,HE WON SEVEN GAMES IN A ROW AND FELT UNSTOPPABLE
audio/train_01158.wav,HE WAS THE ONLY ONE WHO BELIEVED IN HER
audio/train_01159.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01160.wav,THEY HAD TO COMPLETE THREE LAPS AROUND THE TRACK BEFORE THE RACE WAS OVER
audio/train_01161.wav,THEY HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_01162.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_01163.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_01164.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_01165.wav,THE TEAM WAS SPLIT INTO TWO GROUPS FOR THE CHALLENGE
audio/train_01166.wav,THERE IS ONLY ONE WAY TO SUCCESS AND THAT IS HARD WORK AND DETERMINATION
audio/train_01167.wav,CANNOT ACHIEVE GREATNESS WITHOUT HARD WORK AND DEDICATION
audio/train_01168.wav,THE MAGNIFICENT SEVEN IS A CLASSIC WESTERN MOVIE
audio/train_01169.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_01170.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_01171.wav,THEY WAITED IN LINE FOR FIVE HOURS TO GET TICKETS TO THE CONCERT
audio/train_01172.wav,THEY HAD SEVEN GUESTS AT THE DINNER PARTY
audio/train_01173.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_01174.wav,WE SHOULD MAKE THE MOST OF IT AS WE ONLY HAVE ONE LIFE TO LIVE
audio/train_01175.wav,HE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_01176.wav,OCTOPUS HAVE EIGHT TENTACLES
audio/train_01177.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01178.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_01179.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_01180.wav,HE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_01181.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_01182.wav,THEY HAD ZERO TOLERANCE FOR BULLYING IN THEIR SCHOOL
audio/train_01183.wav,THERE IS ONLY ONE RULE AND THAT IS NO CHEATING
audio/train_01184.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_01185.wav,SHE IS ONE OF THE MOST INSPIRING AUTHORS OF OUR TIME
audio/train_01186.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_01187.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_01188.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_01189.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_01190.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_01191.wav,HE WAS ABLE TO SOLVE THE PUZZLE IN JUST FIVE MOVES
audio/train_01192.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_01193.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_01194.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_01195.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_01196.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_01197.wav,WE COUNTED TO NINE BEFORE STARTING THE GAME
audio/train_01198.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_01199.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_01200.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_01201.wav,THE PLANT NEEDED TO BE WATERED EVERY THREE DAYS
audio/train_01202.wav,HE WAS ABLE TO COMPLETE THE MARATHON IN JUST TWO HOURS
audio/train_01203.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_01204.wav,SHE HAD TO WEAR FOUR LAYERS OF CLOTHING TO STAY WARM IN THE WINTER
audio/train_01205.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_01206.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_01207.wav,SHE WAS EIGHT YEARS OLD WHEN SHE FIRST DISCOVERED HER LOVE FOR MUSIC
audio/train_01208.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_01209.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
